"File","Family","Format","BookFormat","PaperType","PhotoId","HeroType","HasGallery","GalleryCount","GalleryUrls"
"photo-halcyon-katwijk-315-hpr-a5.mdx","hpr","paper","","HPR","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/papers/mock1-a5-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/papers/mock2-a5-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (315)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/papers/hero-a5-landscape.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-halcyon-katwijk-315-pos-6x4-pack10.mdx","pos","postcard","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-halcyon-katwijk-315-pos-6x4-pack100.mdx","pos","postcard","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-halcyon-katwijk-315-pos-6x4-pack20.mdx","pos","postcard","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-halcyon-katwijk-315-pos-6x4-pack50.mdx","pos","postcard","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-halcyon-katwijk-315-pos-7x5-pack10.mdx","pos","postcard","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-halcyon-katwijk-315-pos-7x5-pack100.mdx","pos","postcard","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-halcyon-katwijk-315-pos-7x5-pack20.mdx","pos","postcard","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-halcyon-katwijk-315-pos-7x5-pack50.mdx","pos","postcard","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-315/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-halcyon-katwijk-338-can-16x12.mdx","can","canvas","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/can/mock1-16x12-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/can/mock2-16x12-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/can/hero-16x12-landscape.jpg|https://photos.studiotj.com/shop/details/can/stretched-canvas.webp"
"photo-halcyon-katwijk-338-can-20x16.mdx","can","canvas","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/can/mock1-20x16-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/can/mock2-20x16-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/can/hero-20x16-landscape.jpg|https://photos.studiotj.com/shop/details/can/stretched-canvas.webp"
"photo-halcyon-katwijk-338-can-30x20.mdx","can","canvas","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","placeholder","False","0",""
"photo-halcyon-katwijk-338-can-36x24.mdx","can","canvas","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","placeholder","False","0",""
"photo-halcyon-katwijk-338-can-40x30.mdx","can","canvas","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/can/mock1-40x30-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/can/mock2-40x30-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/can/hero-40x30-landscape.jpg|https://photos.studiotj.com/shop/details/can/stretched-canvas.webp"
"photo-halcyon-katwijk-338-clp-12x16.mdx","clp","paper","","CLP","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","placeholder","False","0",""
"photo-halcyon-katwijk-338-clp-16x20.mdx","clp","paper","","CLP","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","placeholder","False","0",""
"photo-halcyon-katwijk-338-clp-20x30.mdx","clp","paper","","CLP","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","placeholder","False","0",""
"photo-halcyon-katwijk-338-clp-24x36.mdx","clp","paper","","CLP","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","placeholder","False","0",""
"photo-halcyon-katwijk-338-clp-8x10.mdx","clp","paper","","CLP","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","placeholder","False","0",""
"photo-halcyon-katwijk-338-ema-16x20.mdx","ema","paper","","EMA","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","placeholder","False","0",""
"photo-halcyon-katwijk-338-ema-24x36.mdx","ema","paper","","EMA","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","placeholder","False","0",""
"photo-halcyon-katwijk-338-ema-a3.mdx","ema","paper","","EMA","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock1-a3-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock2-a3-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/hero-a3-landscape.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-halcyon-katwijk-338-ema-a4.mdx","ema","paper","","EMA","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock1-a4-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock2-a4-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/hero-a4-landscape.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-halcyon-katwijk-338-ema-a5.mdx","ema","paper","","EMA","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock1-a5-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock2-a5-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/hero-a5-landscape.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-halcyon-katwijk-338-fap-a3-black.mdx","fap","framed","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock1-a3-landscape-black.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock2-a3-landscape-black.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/hero-a3-landscape-black.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-halcyon-katwijk-338-fap-a3-natural-oak.mdx","fap","framed","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock1-a3-landscape-natural.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock2-a3-landscape-natural.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/hero-a3-landscape-natural.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-halcyon-katwijk-338-fap-a3-white.mdx","fap","framed","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock1-a3-landscape-white.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock2-a3-landscape-white.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/hero-a3-landscape-white.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-halcyon-katwijk-338-fap-a4-black.mdx","fap","framed","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock1-a4-landscape-black.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock2-a4-landscape-black.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/hero-a4-landscape-black.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-halcyon-katwijk-338-fap-a4-natural-oak.mdx","fap","framed","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock1-a4-landscape-natural.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock2-a4-landscape-natural.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/hero-a4-landscape-natural.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-halcyon-katwijk-338-fap-a4-white.mdx","fap","framed","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock1-a4-landscape-white.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/mock2-a4-landscape-white.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/fap/hero-a4-landscape-white.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-halcyon-katwijk-338-gre-6x4-pack10.mdx","gre","card","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-halcyon-katwijk-338-gre-6x4-pack100.mdx","gre","card","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-halcyon-katwijk-338-gre-6x4-pack20.mdx","gre","card","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-halcyon-katwijk-338-gre-6x4-pack50.mdx","gre","card","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-halcyon-katwijk-338-gre-7x5-pack10.mdx","gre","card","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-halcyon-katwijk-338-gre-7x5-pack100.mdx","gre","card","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-halcyon-katwijk-338-gre-7x5-pack20.mdx","gre","card","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-halcyon-katwijk-338-gre-7x5-pack50.mdx","gre","card","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-halcyon-katwijk-338-hge-16x20.mdx","hge","paper","","HGE","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","placeholder","False","0",""
"photo-halcyon-katwijk-338-hge-24x36.mdx","hge","paper","","HGE","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","placeholder","False","0",""
"photo-halcyon-katwijk-338-hge-a3.mdx","hge","paper","","HGE","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock1-a3-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock2-a3-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/hero-a3-landscape.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-halcyon-katwijk-338-hge-a4.mdx","hge","paper","","HGE","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock1-a4-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock2-a4-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/hero-a4-landscape.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-halcyon-katwijk-338-hge-a5.mdx","hge","paper","","HGE","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock1-a5-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/mock2-a5-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (338)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-338/papers/hero-a5-landscape.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
